Date,Open,High,Low,Close,Adj Close,Volume,MA,Upper_Band1,Lower_Band1,Upper_Band2,Lower_Band2,Signal,Position,TPSLSignal,Returns,Cumulative_Returns,Open_Return
2023-06-12,113.87999725341797,115.5999984741211,113.19999694824219,113.95999908447266,113.95999908447266,1252275,134.0680015563965,148.06810491168272,120.06789820111025,162.06820826696898,106.06779484582401,0,0,,0.0,47.94023001958522,0.01208674592006731
2023-06-13,112.4000015258789,114.27999877929688,111.76000213623047,113.68000030517578,113.68000030517578,1439675,132.45200157165527,146.8616545393946,118.04234860391594,161.27130750713394,103.63269563617662,0,0,,-0.0,47.94023001958522,-0.012996099080030854
2023-06-14,113.23999786376953,113.55999755859375,110.08000183105469,110.27999877929688,110.27999877929688,2511800,130.4440013885498,145.0123739671507,115.87562880994889,159.5807465457516,101.30725623134799,0,0,,0.0,47.94023001958522,0.007473276926043715
2023-06-15,109.27999877929688,113.31999969482422,109.12000274658203,113.19999694824219,113.19999694824219,1504025,128.8320011138916,143.43736576643138,114.22663646135184,158.04273041897113,99.62127180881208,0,0,,-0.0,47.94023001958522,-0.03496996784860973
2023-06-16,113.36000061035156,113.87999725341797,109.12000274658203,109.19999694824219,109.19999694824219,1889100,127.31200065612794,142.31423642689276,112.30976488536311,157.31647219765756,97.3075291145983,0,0,,0.0,47.94023001958522,0.037335302677800275
2023-06-20,110.08000183105469,112.0199966430664,109.31999969482422,109.4000015258789,109.4000015258789,1610250,125.62800064086915,140.65738802039314,110.59861326134516,155.6867753999171,95.56922588182118,0,0,,-0.0,47.94023001958522,-0.028934357459745486
2023-06-21,108.16000366210938,109.0999984741211,106.73999786376953,107.16000366210938,107.16000366210938,1898475,123.82400054931641,138.79337821446572,108.85462288416711,153.762755879615,93.8852452190178,0,0,,-0.0,47.94023001958522,-0.01744184354113687
2023-06-22,108.31999969482422,108.5199966430664,103.83999633789062,104.5999984741211,104.5999984741211,1461825,121.7560001373291,136.35879377550822,107.15320649914996,150.96158741368737,92.55041286097084,0,0,,0.0,47.94023001958522,0.0014792532109619838
2023-06-23,107.12000274658203,108.44000244140625,104.4000015258789,105.91999816894531,105.91999816894531,1924975,119.46000022888184,132.6227264664551,106.29727399130859,145.78545270402836,93.13454775373532,0,0,,-0.0,47.94023001958522,-0.011078258416017395
2023-06-26,106.04000091552734,106.19999694824219,103.44000244140625,105.72000122070312,105.72000122070312,1468200,117.33200035095214,128.93852633917317,105.72547436273112,140.5450523273942,94.1189483745101,0,0,,-0.0,47.94023001958522,-0.010082167693831079
2023-06-27,104.80000305175781,104.83999633789062,100.94000244140625,103.08000183105469,103.08000183105469,1668675,115.3560001373291,125.73328625198761,104.9787140226706,136.11057236664612,94.60142790801208,0,0,,-0.0,47.94023001958522,-0.011693680243904603
2023-06-28,102.23999786376953,102.4000015258789,99.23999786376953,99.31999969482422,99.31999969482422,1618075,113.37600021362304,122.74997479053803,104.00202563670805,132.12394936745304,94.62805105979307,0,0,,-0.0,47.94023001958522,-0.02442752970841011
2023-06-29,99.80000305175781,101.9800033569336,99.63999938964844,101.4800033569336,101.4800033569336,1864700,111.5580005645752,119.32595690480773,103.79004422434267,127.09391324504024,96.02208788411015,0,0,,-0.0,47.94023001958522,-0.023865364465900263
2023-06-30,99.91999816894531,100.76000213623047,98.68000030517578,100.0,100.0,1521175,110.06000022888183,116.92928815255658,103.19071230520709,123.79857607623134,96.32142438153232,0,0,,0.0,47.94023001958522,0.001202355846875669
2023-07-03,99.63999938964844,100.4000015258789,98.83999633789062,98.95999908447266,98.95999908447266,714250,108.77200012207031,115.14493105900172,102.3990691851389,121.51786199593312,96.0261382482075,0,0,,-0.0,47.94023001958522,-0.0028022296279814896
2023-07-05,101.04000091552734,101.04000091552734,99.33999633789062,100.27999877929688,100.27999877929688,1486875,107.66399993896485,113.43332552711641,101.89467435081329,119.20265111526797,96.12534876266173,0,0,,0.0,47.94023001958522,0.014050597495530948
2023-07-06,105.04000091552734,115.5999984741211,105.04000091552734,106.04000091552734,106.04000091552734,3924150,107.2099998474121,112.71282357422037,101.70717612060385,118.21564730102862,96.20435239379559,0,0,,0.0,47.94023001958522,0.03958828150985605
2023-07-07,107.16000366210938,107.44000244140625,102.0,103.31999969482422,103.31999969482422,2047600,106.5939998626709,111.78416464901667,101.40383507632512,116.97432943536243,96.21367028997936,0,0,,0.0,47.94023001958522,0.020182813481570028
2023-07-10,103.76000213623047,105.08000183105469,102.41999816894531,102.63999938964844,102.63999938964844,1710000,106.0840000152588,111.12717179585769,101.0408282346599,116.1703435764566,95.99765645406099,0,0,,-0.0,47.94023001958522,-0.031728269967212674
2023-07-11,100.83999633789062,103.60399627685547,100.23999786376953,101.87999725341797,101.87999725341797,2007300,105.50599975585938,110.31891676223323,100.69308274948553,115.13183376860708,95.88016574311168,0,0,,-0.0,47.94023001958522,-0.028141921147091464
2023-07-12,98.5199966430664,98.68000030517578,96.04000091552734,96.27999877929688,96.27999877929688,2614550,104.62199974060059,109.42407769502076,99.81992178618042,114.22615564944093,95.01784383176025,-1,0,,-0.0,47.94023001958522,-0.023006741164988354
2023-07-13,94.5199966430664,97.0199966430664,93.76000213623047,96.83999633789062,96.83999633789062,1834200,103.77999954223633,108.3824703716537,99.17752871281895,112.98494120107108,94.57505788340157,0,-1,,0.04060089460307048,49.88664624585736,-0.04060089460307048
2023-07-14,96.87999725341797,98.16000366210938,95.04000091552734,95.68000030517578,95.68000030517578,1863600,103.04999961853028,107.72453318244627,98.3754660546143,112.39906674636224,93.70093249069832,0,-1,,-0.024968268029712082,48.64106309128736,0.024968268029712082
2023-07-17,96.0,96.12000274658203,93.72799682617188,95.4800033569336,95.4800033569336,1387125,102.16399993896485,106.47894645767245,97.84905342025725,110.79389297638005,93.53410690154965,0,-1,,0.009083374054151494,49.08288806173711,-0.009083374054151494
2023-07-18,95.31999969482422,95.5999984741211,93.55599975585938,93.91999816894531,93.91999816894531,1479175,101.4,105.7561263505759,97.04387364942411,110.11225270115179,92.68774729884822,0,-1,,0.007083336512247684,49.43055867487137,-0.007083336512247684
2023-07-19,93.16000366210938,96.63999938964844,92.91999816894531,95.5999984741211,95.5999984741211,1996325,100.7099998474121,104.81813611287126,96.60186358195295,108.92627237833041,92.4937273164938,0,-1,,0.022660470411563938,50.55067838715038,-0.022660470411563938
2023-07-20,96.5999984741211,97.66000366210938,94.72000122070312,95.95999908447266,95.95999908447266,2121950,100.14999961853027,104.09265996034392,96.20733927671662,108.03532030215757,92.26467893490297,0,-1,,-0.0369256620522318,48.6840611205154,0.0369256620522318
2023-07-21,94.80000305175781,95.44000244140625,93.04000091552734,94.80000305175781,94.80000305175781,2329975,99.65999984741211,103.62938809925171,95.6906115955725,107.59877635109133,91.72122334373289,0,-1,,0.018633493279458957,49.591215246221296,-0.018633493279458957
2023-07-24,94.72000122070312,94.72000122070312,92.36399841308594,93.19999694824219,93.19999694824219,2048075,99.02399978637695,102.95644884049763,95.09155073225627,106.88889789461832,91.15910167813557,0,-1,,0.0008439011442964439,49.633065329514636,-0.0008439011442964439
2023-07-25,93.12000274658203,93.59200286865234,91.27999877929688,93.16000366210938,93.16000366210938,1778975,98.39599990844727,102.20375718527224,94.5882426316223,106.01151446209721,90.78048535479732,0,-1,,0.016891875564834513,50.47146089296211,-0.016891875564834513
2023-07-26,94.27999877929688,94.27999877929688,90.44000244140625,90.68000030517578,90.68000030517578,2365200,97.77599983215332,101.78513458642026,93.76686507788638,105.79426934068721,89.75773032361943,0,-1,,-0.012457001702111947,49.842737818710404,0.012457001702111947
2023-07-27,89.0,97.23999786376953,88.80000305175781,95.19999694824219,95.19999694824219,4229175,97.56999969482422,101.6014105894831,93.53858880016534,105.63282148414197,89.50717790550647,0,-1,,0.056003381922575035,52.63409970083841,-0.056003381922575035
2023-07-28,91.68000030517578,94.08000183105469,90.5479965209961,91.5999984741211,91.5999984741211,2236900,97.0759994506836,101.20717274740343,92.94482615396376,105.33834604412327,88.81365285724392,-1,-1,,-0.03011236297950326,51.0491625855474,0.03011236297950326
2023-07-31,91.12000274658203,92.37999725341797,90.36000061035156,90.4000015258789,90.4000015258789,1667750,96.59599952697754,100.92263936753109,92.26935968642398,105.24927920808464,87.94271984587043,0,-1,,0.006108175793299364,51.36097984472064,-0.006108175793299364
2023-08-01,92.87999725341797,93.72000122070312,91.68000030517578,91.80000305175781,91.80000305175781,1603925,96.2379997253418,100.65403655901275,91.82196289167084,105.0700733926837,87.40592605799989,0,-1,,-0.019315127894922623,50.368935950211316,0.019315127894922623
2023-08-02,97.55999755859375,102.5999984741211,97.19999694824219,100.08000183105469,100.08000183105469,4544025,96.22799987792969,100.63461851775102,91.82138123810836,105.04123715757234,87.41476259828704,0,0,SSL,0.0,50.368935950211316,0.050387601674951155
2023-08-03,103.5999984741211,105.23999786376953,98.31999969482422,99.76000213623047,99.76000213623047,3481425,95.91399993896485,99.77456456399713,92.05343531393257,103.63512918902943,88.19287068890027,0,0,,0.0,50.368935950211316,0.06191063003973296
2023-08-04,96.23999786376953,104.0199966430664,94.4800033569336,103.31999969482422,103.31999969482422,3833025,95.91399993896485,99.77456456399713,92.05343531393257,103.63512918902943,88.19287068890027,1,0,,-0.0,50.368935950211316,-0.07104247798024887
2023-08-07,101.04000091552734,101.91999816894531,97.68800354003906,97.91999816894531,97.91999816894531,2513650,95.6779998779297,99.23835368182141,92.11764607403798,102.79870748571311,88.55729227014628,0,1,,0.04987534453764586,52.88110398472272,0.04987534453764586
2023-08-08,102.09600067138672,108.83999633789062,99.5199966430664,99.63999938964844,99.63999938964844,4046275,95.56599998474121,98.95194659212194,92.18005337736048,102.33789319950267,88.79410676997975,1,1,,0.010451303902325071,53.43378047315751,0.010451303902325071
2023-08-09,98.80000305175781,103.0,96.63999938964844,98.76000213623047,98.76000213623047,3374450,95.69000015258788,99.14811333424012,92.23188697093565,102.60622651589236,88.77377378928341,0,1,,-0.032283317641771614,51.70876076534187,-0.032283317641771614
2023-08-10,95.68000030517578,102.16000366210938,93.44000244140625,99.19999694824219,99.19999694824219,4063075,95.80800018310546,99.34674434705977,92.26925601915116,102.88548851101407,88.73051185519685,0,1,,-0.03157897419241551,50.07585114361135,-0.03157897419241551
2023-08-11,101.04000091552734,101.68000030517578,95.04000091552734,95.31999969482422,95.31999969482422,2667550,95.7900001525879,99.33034488295058,92.2496554222252,102.87068961331326,88.70931069186253,0,0,LSL,0.0,50.07585114361135,0.056020073090045974
2023-08-14,96.87999725341797,98.36000061035156,93.44000244140625,93.68000030517578,93.68000030517578,2429850,95.7,99.27138316253964,92.12861683746037,102.84276632507925,88.55723367492075,0,0,,-0.0,50.07585114361135,-0.041171849014404405
2023-08-15,95.44000244140625,100.08000183105469,95.12000274658203,99.08000183105469,99.08000183105469,3892600,95.95800018310547,99.5800488920512,92.33595147415974,103.20209760099692,88.71390276521402,0,0,,-0.0,50.07585114361135,-0.01486369583852265
2023-08-16,99.16000366210938,100.91999816894531,96.19999694824219,100.68000030517578,100.68000030517578,3622950,96.21200027465821,99.98269265243461,92.44130789688181,103.753385030211,88.67061551910541,1,0,,0.0,50.07585114361135,0.038977379773087906
2023-08-17,99.5999984741211,105.55999755859375,98.76000213623047,105.5199966430664,105.5199966430664,3620050,96.69000015258788,100.99513731206997,92.3848629931058,105.30027447155206,88.07972583362371,0,1,,0.004437220610751691,50.29804874240672,0.004437220610751691
2023-08-18,108.83999633789062,109.31999969482422,101.96399688720703,102.83999633789062,102.83999633789062,3457525,97.09199981689453,101.58274001325665,92.6012596205324,106.07348020961878,88.11051942417028,0,1,,0.09277106431051152,54.96425225698178,0.09277106431051152
2023-08-21,101.80000305175781,103.63999938964844,99.68000030517578,100.12000274658203,100.12000274658203,3258550,97.43800010681153,101.879402173925,92.99659803969806,106.32080424103847,88.55519597258458,0,1,,-0.06468204265899968,51.40905214777567,-0.06468204265899968
2023-08-22,98.16000366210938,102.36000061035156,98.04000091552734,100.55999755859375,100.55999755859375,2588625,97.80799980163575,102.18198156668181,93.43401803658968,106.55596333172788,89.06003627154361,0,1,,-0.03575637800126352,49.570850646493135,-0.03575637800126352
2023-08-23,99.4800033569336,99.63999938964844,96.91999816894531,97.22000122070312,97.22000122070312,1987000,98.1349998474121,102.18014897646393,94.08985071836028,106.22529810551573,90.04470158930847,0,0,LSL,0.0,49.570850646493135,0.013447429152182888
2023-08-24,95.87999725341797,101.58799743652344,95.37999725341797,101.19999694824219,101.19999694824219,2683150,98.43499984741212,102.47350767019648,94.39649202462775,106.51201549298085,90.35798420184338,0,0,,-0.0,49.570850646493135,-0.03618823866138032
2023-08-25,99.95999908447266,102.4000015258789,95.83999633789062,96.80000305175781,96.80000305175781,3419250,98.69500007629395,102.4259893032932,94.9640108492947,106.15697853029246,91.23302162229544,0,0,,0.0,49.570850646493135,0.0425532118057006
2023-08-28,94.91999816894531,95.36000061035156,92.87999725341797,93.0,93.0,2140950,98.825,102.28737944454433,95.36262055545568,105.74975888908865,91.90024111091135,-1,0,,-0.0,49.570850646493135,-0.050420177687959145
2023-08-29,92.76000213623047,92.91999816894531,89.83999633789062,90.68000030517578,90.68000030517578,2867200,98.7689998626709,102.35773277599475,95.18026694934704,105.94646568931861,91.59153403602318,0,-1,,0.022755963699770954,50.6988831243715,-0.022755963699770954
2023-08-30,89.68000030517578,90.4800033569336,87.44000244140625,87.95999908447266,87.95999908447266,2170975,98.16299972534179,102.47010598845554,93.85589346222804,106.7772122515693,89.54878719911429,0,0,STP,-0.0,50.6988831243715,-0.03320398620227816
2023-08-31,87.5999984741211,87.87200164794922,85.55999755859375,86.0,86.0,2115575,97.47499961853028,102.54500110068525,92.4049981363753,107.61500258284025,87.3349966542203,0,0,,-0.0,50.6988831243715,-0.02319359750196881
2023-09-01,84.68000030517578,85.68000030517578,83.9800033569336,84.83999633789062,84.83999633789062,2443975,96.55099945068359,102.1554954905568,90.94650341081038,107.75999153043003,85.34200737093715,0,0,,-0.0,50.6988831243715,-0.03333331301150588
2023-09-05,85.19999694824219,86.55999755859375,84.0999984741211,85.4000015258789,85.4000015258789,1703950,95.92499961853028,102.04412504102972,89.80587419603084,108.16325046352915,83.6867487735314,0,0,,0.0,50.6988831243715,0.006140725569111938
2023-09-06,85.68000030517578,88.91999816894531,85.4000015258789,86.95999908447266,86.95999908447266,1950250,95.29099960327149,101.65686711217958,88.92513209436339,108.0227346210877,82.55926458545528,0,0,,0.0,50.6988831243715,0.005633842419327628
2023-09-07,89.83999633789062,90.76000213623047,86.36000061035156,86.83999633789062,86.83999633789062,2012350,94.69499931335449,101.27344203574842,88.11655659096056,107.85188475814235,81.53811386856663,0,0,,0.0,50.6988831243715,0.04855270795865696
2023-09-08,86.55999755859375,86.5999984741211,83.83999633789062,85.12000274658203,85.12000274658203,2313875,93.99099960327149,100.81092207586615,87.17107713067684,107.63084454846079,80.3511546580822,0,0,,-0.0,50.6988831243715,-0.03650933785616728
2023-09-11,83.63999938964844,84.83999633789062,82.76000213623047,83.12000274658203,83.12000274658203,1804700,93.38099975585938,100.60918233026422,86.15281718145454,107.83736490466906,78.9246346070497,0,0,,-0.0,50.6988831243715,-0.03373380604555498
2023-09-12,84.0,84.4000015258789,82.19999694824219,83.72000122070312,83.72000122070312,2016375,92.88299980163575,100.42575950715622,85.34024009611528,107.96851921267667,77.79748039059483,0,0,,0.0,50.6988831243715,0.004304168017439158
2023-09-13,83.04000091552734,83.27200317382812,81.55999755859375,82.04000091552734,82.04000091552734,2488750,92.03099975585937,99.79603937232574,84.265960139393,107.5610789887921,76.50092052292663,0,0,,-0.0,50.6988831243715,-0.011428560529436416
2023-09-14,80.95999908447266,81.21199798583984,79.5199966430664,79.63999938964844,79.63999938964844,2758425,90.978999710083,98.93353685400763,83.02446256615838,106.88807399793225,75.06992542223375,0,0,,-0.0,50.6988831243715,-0.025048191330953595
2023-09-15,80.14800262451172,83.0,79.08000183105469,82.72000122070312,82.72000122070312,3201725,89.83899993896485,97.21248385802025,82.46551601990944,104.58596777707564,75.09203210085406,0,0,,-0.0,50.6988831243715,-0.01002960065641445
2023-09-18,83.76000213623047,84.36000061035156,80.83999633789062,82.04000091552734,82.04000091552734,2050025,88.79900016784669,95.69355761294248,81.90444272275089,102.5881150580383,75.00988527765507,0,0,,0.0,50.6988831243715,0.04506661917254173
2023-09-19,82.12000274658203,84.12000274658203,81.16000366210938,81.63999938964844,81.63999938964844,2835875,87.875,94.40095704399593,81.34904295600407,100.92691408799186,74.82308591200814,0,0,,-0.0,50.6988831243715,-0.019579743885167034
2023-09-20,80.31999969482422,84.95999908447266,79.73999786376953,84.72000122070312,84.72000122070312,3320775,87.08300018310547,92.9124795834329,81.25352078277804,98.74195898376031,75.42404138245062,0,0,,-0.0,50.6988831243715,-0.02191917914704078
2023-09-21,88.63999938964844,91.5199966430664,86.80000305175781,91.23999786376953,91.23999786376953,4277375,86.78400001525878,92.20524278000175,81.36275725051581,97.62648554474472,75.94151448577284,0,0,,0.0,50.6988831243715,0.1035856539645923
2023-09-22,90.87999725341797,91.95999908447266,88.19999694824219,91.4800033569336,91.4800033569336,2970725,86.29800033569336,90.69844980564092,81.8975508657458,95.0988992755885,77.49710139579823,1,0,,0.0,50.6988831243715,0.025270734196678246
2023-09-25,94.12000274658203,95.12000274658203,91.04000091552734,91.5999984741211,91.5999984741211,2611850,86.03800010681152,89.9067839225462,82.16921629107685,93.77556773828087,78.30043247534218,0,1,,0.03565146997231228,52.5063728337098,0.03565146997231228
2023-09-26,93.68000030517578,100.63999938964844,92.58000183105469,100.16000366210938,100.16000366210938,4081875,86.396000289917,91.16862251589455,81.62337806393944,95.94124474187211,76.85075583796188,0,0,LTP,-0.0,52.5063728337098,-0.00467490893079292
2023-09-27,97.23999786376953,101.76000213623047,95.83999633789062,95.87999725341797,95.87999725341797,3659425,86.6560001373291,91.80137148184286,81.51062879281534,96.94674282635663,76.36525744830158,0,0,,0.0,52.5063728337098,0.038001681757008576
2023-09-28,95.95999908447266,97.08000183105469,90.7040023803711,91.4800033569336,91.4800033569336,2878825,86.83200035095214,92.08343199279817,81.58056870910612,97.3348636346442,76.32913706726009,0,0,,-0.0,52.5063728337098,-0.013163295016625942
2023-09-29,88.04000091552734,93.44000244140625,87.4800033569336,93.27999877929688,93.27999877929688,2886425,87.196000289917,92.63565822966275,81.75634235017124,98.0753161694085,76.3166844104255,1,0,,-0.0,52.5063728337098,-0.08253437103488726
2023-10-02,93.76000213623047,95.55999755859375,91.0,93.44000244140625,93.44000244140625,2863850,87.62600059509278,93.20767405913294,82.04432713105261,98.7893475231731,76.46265366701245,0,1,,0.06497048115880144,55.917737140619344,0.06497048115880144
2023-10-03,96.04000091552734,103.83999633789062,94.54000091552734,102.23999786376953,102.23999786376953,3806450,88.4680004119873,94.90138809698503,82.03461272698958,101.33477578198277,75.60122504199184,0,0,LTP,0.0,55.917737140619344,0.02431739256985188
2023-10-04,100.5999984741211,101.9800033569336,96.72000122070312,97.12000274658203,97.12000274658203,3565125,88.97600059509277,95.67950658146628,82.27249460871926,102.3830125678398,75.56898862234574,0,0,,0.0,55.917737140619344,0.04748019070308551
2023-10-05,96.95999908447266,101.4800033569336,95.72000122070312,95.76000213623047,95.76000213623047,2716775,89.42200088500977,96.27106803328047,82.57293373673906,103.12013518155116,75.72386658846837,0,0,,-0.0,55.917737140619344,-0.036182897066194375
2023-10-06,98.83999633789062,101.13999938964844,92.5999984741211,94.55999755859375,94.55999755859375,3140875,89.89400062561035,96.7562575888503,83.03174366237039,103.61851455209025,76.16948669913045,0,0,,0.0,55.917737140619344,0.01938941080001544
2023-10-09,97.72000122070312,99.08000183105469,93.12000274658203,93.23999786376953,93.23999786376953,2010525,90.40000038146972,97.10784644392899,83.69215431901046,103.81569250638826,76.98430825655119,0,0,,-0.0,55.917737140619344,-0.011331395777866349
2023-10-10,92.31999969482422,92.36000061035156,88.95999908447266,90.12000274658203,90.12000274658203,2126900,90.72000045776367,97.24249911551324,84.19750180001411,103.76499777326279,77.67500314226456,0,0,,-0.0,55.917737140619344,-0.0552599412446062
2023-10-11,89.0,93.23999786376953,88.0,88.4800033569336,88.4800033569336,2246550,91.04200057983398,97.26554796669188,84.81845319297608,103.48909535354977,78.59490580611819,0,0,,-0.0,55.917737140619344,-0.035961868563679666
2023-10-12,87.5199966430664,94.08000183105469,85.72000122070312,90.4000015258789,90.4000015258789,3407975,91.5800006866455,97.20202480611786,85.95797656717315,102.82404892559022,80.33595244770079,0,0,,-0.0,55.917737140619344,-0.01662925120150105
2023-10-13,90.19999694824219,103.63999938964844,89.5999984741211,101.27999877929688,101.27999877929688,5685525,92.5080005645752,98.12237425036932,86.89362687878108,103.73674793616343,81.27925319298697,1,0,,0.0,55.917737140619344,0.030621576873518963
2023-10-16,97.4800033569336,97.80000305175781,91.4000015258789,91.63999938964844,91.63999938964844,3386525,92.98800048828124,98.04280048246682,87.93320049409567,103.09760047665239,82.8784004999101,0,1,,0.0807096081485319,60.43083579379134,0.0807096081485319
2023-10-17,95.04000091552734,96.08000183105469,90.19999694824219,94.19999694824219,94.19999694824219,3284975,93.61600036621094,97.90965042790889,89.322350304513,102.20330048960683,85.02870024281505,0,1,,-0.025030799726913355,58.91820364570696,-0.025030799726913355
2023-10-18,96.36000061035156,101.4800033569336,95.63999938964844,100.23999786376953,100.23999786376953,3701950,94.39200019836426,98.38520635945802,90.39879403727049,102.37841252055178,86.40558787617674,1,1,,0.013888885544071528,59.736511832604485,0.013888885544071528
2023-10-19,98.68000030517578,105.58799743652344,97.19999694824219,105.19999694824219,105.19999694824219,5093800,95.09000015258789,99.67889871187565,90.50110159330013,104.2677972711634,85.91220303401238,0,0,LTP,0.0,59.736511832604485,0.02407637692122422
2023-10-20,105.31999969482422,107.72000122070312,102.76000213623047,105.83999633789062,105.83999633789062,4048450,95.80799980163575,100.89835022365507,90.71764937961642,105.9887006456744,85.62729895759709,0,0,,0.0,59.736511832604485,0.06728819790346274
2023-10-23,107.76000213623047,109.41999816894531,98.76000213623047,102.19999694824219,102.19999694824219,2948725,96.3379997253418,101.51819498140311,91.15780446928049,106.69839023746444,85.97760921321917,0,0,,0.0,59.736511832604485,0.023167512803611956
2023-10-24,99.68000030517578,102.23999786376953,97.18000030517578,97.55999755859375,97.55999755859375,2746400,96.20799942016602,101.31939843533094,91.0966004050011,106.43079745049585,85.98520138983619,0,0,,-0.0,59.736511832604485,-0.07498145574310522
2023-10-25,98.04000091552734,106.27999877929688,98.04000091552734,103.91999816894531,103.91999816894531,3776875,96.60999946594238,102.00266922998378,91.21732970190098,107.39533899402518,85.82465993785958,1,0,,-0.0,59.736511832604485,-0.01645264230164012
2023-10-26,104.16000366210938,107.91999816894531,102.31999969482422,104.83999633789062,104.83999633789062,3716550,97.27799911499024,102.82696001490802,91.72903821507245,108.37592091482583,86.18007731515465,0,1,,0.06242352804397777,63.46547565423648,0.06242352804397777
2023-10-27,102.83999633789062,108.87999725341797,101.44000244140625,108.31999969482422,108.31999969482422,3631100,98.02999916076661,104.01093405974945,92.04906426178377,109.9918689587323,86.06812936280092,0,1,,-0.012672880931348662,62.66118523801893,-0.012672880931348662
2023-10-30,104.16000366210938,104.39600372314453,100.08000183105469,100.23999786376953,100.23999786376953,2150175,98.36999893188477,104.26899122115239,92.47100664261714,110.16798351042,86.57201435334953,0,1,,0.012835544255386244,63.46547565423648,0.012835544255386244
2023-10-31,99.83999633789062,100.68000030517578,93.68000030517578,93.80000305175781,93.80000305175781,2727725,97.94799919128418,103.85744918589856,92.0385491966698,109.76689918051294,86.12909920205543,0,0,LSL,-0.0,63.46547565423648,-0.041474723236691435
2023-11-01,93.12000274658203,93.12000274658203,89.36000061035156,89.83999633789062,89.83999633789062,3451275,97.58399887084961,103.76510162134186,91.40289612035737,109.94620437183409,85.22179336986514,-1,0,,-0.0,63.46547565423648,-0.06730763058690403
2023-11-02,87.80000305175781,89.27999877929688,86.68000030517578,86.76000213623047,86.76000213623047,2519475,97.13399887084961,103.7660444164275,90.50195332527171,110.39808996200541,83.8699077796938,0,-1,,0.057130579230137424,67.0912950394792,-0.057130579230137424
2023-11-03,85.30000305175781,85.87999725341797,84.16000366210938,84.72000122070312,84.72000122070312,2668500,96.64199905395508,103.81775176620377,89.46624634170638,110.99350447845248,82.29049362945767,0,-1,,0.028473803110533602,69.00163936486406,-0.028473803110533602
2023-11-06,83.68000030517578,84.34400177001953,81.80000305175781,81.91999816894531,81.91999816894531,2273600,96.07599906921386,103.94697737751471,88.20502076091302,111.81795568581555,80.33404245261218,0,-1,,0.018991825189022093,70.3121064374375,-0.018991825189022093
2023-11-07,81.76000213623047,82.5999984741211,80.95999908447266,81.5199966430664,81.5199966430664,1344700,95.64599876403808,104.0746435332035,87.21735399487267,112.5032883023689,78.78870922570727,0,-1,,0.02294452870391006,71.92538458182366,-0.02294452870391006
2023-11-08,80.55999755859375,82.4800033569336,79.63999938964844,80.0,80.0,2077525,95.22199859619141,104.22389683037598,86.22010036200685,113.22579506456054,77.21820212782228,0,-1,,0.014677159323421285,72.98104491072945,-0.014677159323421285
2023-11-09,79.12000274658203,83.87999725341797,78.94000244140625,83.08000183105469,83.08000183105469,2764975,94.85599861145019,104.20633374328679,85.50566347961359,113.55666887512339,76.15532834777699,0,-1,,0.01787481201156149,74.28556736891606,-0.01787481201156149
2023-11-10,81.5999984741211,81.76000213623047,78.9800033569336,79.72000122070312,79.72000122070312,2655425,93.7779987335205,103.58061798230236,83.97537948473865,113.38323723108421,74.1727602359568,0,-1,,-0.03134473763205481,71.95710574988905,0.03134473763205481
2023-11-13,80.27999877929688,80.72000122070312,78.04000091552734,78.83999633789062,78.83999633789062,1659400,93.13799858093262,103.49000425760238,82.78599290426286,113.84200993427216,72.43398722759308,0,-1,,0.016176467150827767,73.12111750732078,-0.016176467150827767
2023-11-14,76.04000091552734,78.41999816894531,75.83200073242188,78.23999786376953,78.23999786376953,2388050,92.33999862670899,103.2081145128173,81.47188274060068,114.07623039892562,70.60376685449236,0,-1,,0.05281512117888787,76.98301818920562,-0.05281512117888787
2023-11-15,77.0,77.56400299072266,76.28800201416016,76.5999984741211,76.5999984741211,2266450,91.15799865722656,102.40076955951209,79.91522775494103,113.6435404617976,68.67245685265551,0,-1,,-0.012624922053053655,76.01111358515809,0.012624922053053655
2023-11-16,76.4800033569336,76.95999908447266,75.27999877929688,75.4000015258789,75.4000015258789,2327975,89.66799888610839,100.92652273272542,78.40947503949137,112.18504657934245,67.15095119287433,0,-1,,0.0067532031567065776,76.52443207736616,-0.0067532031567065776
2023-11-17,75.04000091552734,75.72000122070312,74.0,74.23999786376953,74.23999786376953,1635550,88.08799896240234,99.17353848510433,77.00245943970035,110.25907800780631,65.91691991699837,0,-1,,0.018828482978560213,77.96527104417883,-0.018828482978560213
2023-11-20,73.80000305175781,73.95999908447266,72.9000015258789,73.68000030517578,73.68000030517578,1455650,86.66199913024903,97.67076829374194,75.65322996675611,108.67953745723484,64.64446080326321,0,-1,,0.01652449158636604,79.25360750957712,-0.01652449158636604
2023-11-21,73.95999908447266,74.04000091552734,71.95999908447266,72.23999786376953,72.23999786376953,2196925,85.39599914550782,96.54059803315639,74.25140025785925,107.68519692080497,63.10680137021066,0,-1,,-0.0021679678333161867,79.0817882378221,0.0021679678333161867
2023-11-22,71.31999969482422,73.5199966430664,71.08000183105469,72.80000305175781,72.80000305175781,1743025,83.83999938964844,94.42036222277984,73.25963655651704,105.00072505591123,62.67927372338564,0,-1,,0.03569496244359316,81.90460969894335,-0.03569496244359316
2023-11-24,72.04000091552734,72.55999755859375,69.36000061035156,69.68000030517578,69.68000030517578,1165975,82.08199958801269,91.88165562958184,72.28234354644354,101.68131167115101,62.48268750487438,0,-1,,-0.010095362083342385,81.07775300773768,0.010095362083342385
